trip_distance,duration_minutes,tolls_amount,passenger_count,actual_fare,predicted_fare,error,absolute_error,fare_band
0.8,5.0,0.0,1,5.5,5.379789601386443,0.12021039861355742,0.12021039861355742,0-10
0.9,7.966666666666667,0.0,1,6.5,6.734370391266395,-0.23437039126639458,0.23437039126639458,0-10
1.78,21.283333333333335,0.0,1,14.0,13.93381798098963,0.06618201901036969,0.06618201901036969,10-20
1.6,17.016666666666666,0.0,1,11.5,11.738280763938288,-0.23828076393828823,0.23828076393828823,10-20
2.69,8.233333333333333,0.0,5,9.5,10.000790196989543,-0.5007901969895432,0.5007901969895432,0-10
7.5,42.03333333333333,5.44,1,32.0,31.465760419415695,0.5342395805843054,0.5342395805843054,20-40
1.97,30.583333333333332,0.0,1,18.0,18.225840706067604,-0.2258407060676042,0.2258407060676042,10-20
2.6,14.616666666666667,0.0,2,11.5,12.008693358734767,-0.5086933587347673,0.5086933587347673,10-20
12.39,27.7,5.76,1,36.0,36.680556250107706,-0.6805562501077063,0.6805562501077063,20-40
1.02,5.616666666666666,0.0,3,6.0,5.962275644116807,0.037724355883193006,0.037724355883193006,0-10
0.42,5.3,0.0,2,5.0,5.149618315833821,-0.14961831583382068,0.14961831583382068,0-10
1.56,7.9,0.0,1,7.5,7.784390949803998,-0.28439094980399826,0.28439094980399826,0-10
1.38,12.916666666666666,0.0,1,9.5,9.520823627058219,-0.02082362705821872,0.02082362705821872,0-10
3.8,21.7,5.54,1,52.0,16.99762794596891,35.002372054031085,35.002372054031085,40-60
1.3,6.966666666666667,0.0,1,7.0,6.933307873264913,0.06669212673508707,0.06669212673508707,0-10
20.96,28.5,5.76,1,55.5,52.16265276347689,3.337347236523108,3.337347236523108,40-60
1.7,21.416666666666668,0.0,1,14.0,13.726395117012222,0.27360488298777774,0.27360488298777774,10-20
1.4,5.2,0.0,1,6.5,6.393435702050638,0.10656429794936173,0.10656429794936173,0-10
1.9,11.066666666666666,0.0,1,9.5,9.551602670203854,-0.05160267020385412,0.05160267020385412,0-10
1.38,5.833333333333333,0.0,1,6.5,6.605053989940284,-0.10505398994028425,0.10505398994028425,0-10
0.9,3.9,0.0,1,5.0,5.043704559464913,-0.043704559464912585,0.043704559464912585,0-10
2.6,20.266666666666666,0.0,1,14.5,14.300349146284601,0.19965085371539892,0.19965085371539892,10-20
0.93,1431.0666666666666,0.0,3,12.0,7.662295145330859,4.337704854669141,4.337704854669141,10-20
2.01,5.983333333333333,0.0,1,7.5,7.705203150598628,-0.20520315059862781,0.20520315059862781,0-10
0.85,4.383333333333334,0.0,1,5.5,5.260367936490574,0.23963206350942556,0.23963206350942556,0-10
0.9,6.333333333333333,0.0,2,6.0,6.020229612228256,-0.020229612228256144,0.020229612228256144,0-10
1.8,13.333333333333334,0.0,1,10.5,9.986721893694806,0.5132781063051937,0.5132781063051937,10-20
10.37,44.016666666666666,5.76,1,34.0,35.90626971228533,-1.9062697122853294,1.9062697122853294,20-40
1.64,9.283333333333333,0.0,2,8.5,8.235672783906304,0.2643272160936956,0.2643272160936956,0-10
2.1,20.8,0.0,1,14.0,13.871521306814671,0.128478693185329,0.128478693185329,10-20
2.4,11.233333333333333,0.0,3,10.5,10.437682374318724,0.06231762568127586,0.06231762568127586,10-20
0.72,3.65,0.0,1,4.5,4.656639364684942,-0.156639364684942,0.156639364684942,0-10
2.1,11.916666666666666,0.0,2,10.0,10.113044230194234,-0.11304423019423382,0.11304423019423382,0-10
6.8,28.766666666666666,0.0,1,25.5,24.507880994545427,0.9921190054545725,0.9921190054545725,20-40
0.77,4.483333333333333,0.0,1,5.0,5.119442994221737,-0.11944299422173721,0.11944299422173721,0-10
1.69,12.4,0.0,6,9.5,9.586740533096322,-0.08674053309632157,0.08674053309632157,0-10
1.0,8.183333333333334,0.0,1,7.0,7.0305252001569025,-0.03052520015690252,0.03052520015690252,0-10
1.08,8.25,0.0,1,7.0,7.125313459448964,-0.12531345944896444,0.12531345944896444,0-10
0.4,4.1,0.0,1,4.5,4.486150741137188,0.013849258862811631,0.013849258862811631,0-10
1.28,10.033333333333333,0.0,2,8.0,8.043917884133453,-0.0439178841334531,0.0439178841334531,0-10
1.81,5.45,0.0,1,7.5,7.19085878539476,0.3091412146052397,0.3091412146052397,0-10
1.27,4.666666666666667,0.0,1,6.0,5.9390452898101165,0.06095471018988352,0.06095471018988352,0-10
3.53,14.583333333333334,0.0,1,14.0,13.694149444124097,0.30585055587590304,0.30585055587590304,10-20
20.46,36.86666666666667,5.76,1,52.0,52.15450470376821,-0.15450470376821102,0.15450470376821102,40-60
1.34,8.3,0.0,1,7.5,7.419911773934482,0.08008822606551824,0.08008822606551824,0-10
2.4,18.15,0.0,1,13.0,13.0823918341921,-0.08239183419209972,0.08239183419209972,10-20
1.8,11.183333333333334,0.0,1,9.5,9.405226624258166,0.09477337574183409,0.09477337574183409,0-10
0.5,3.433333333333333,0.0,1,4.5,4.3815608638072785,0.1184391361927215,0.1184391361927215,0-10
0.68,4.05,0.0,6,5.0,4.824919099841515,0.175080900158485,0.175080900158485,0-10
4.3,15.783333333333333,0.0,1,15.5,15.59927884860623,-0.0992788486062306,0.0992788486062306,10-20
1.9,18.116666666666667,0.0,1,12.5,12.43076502054125,0.06923497945875035,0.06923497945875035,10-20
0.4,2.7666666666666666,0.0,1,4.0,3.94874716610148,0.05125283389851987,0.05125283389851987,0-10
1.57,12.383333333333333,0.0,2,9.0,9.411202913157485,-0.41120291315748503,0.41120291315748503,0-10
18.7,53.4,0.0,1,52.0,52.338193223007394,-0.3381932230073943,0.3381932230073943,40-60
0.75,6.216666666666667,0.0,2,6.0,5.798985279030291,0.20101472096970863,0.20101472096970863,0-10
4.5,12.516666666666667,0.0,1,15.0,15.141819280197634,-0.1418192801976339,0.1418192801976339,10-20
2.81,16.533333333333335,0.0,3,13.5,12.967056837069228,0.5329431629307724,0.5329431629307724,10-20
2.5,12.1,0.0,1,11.0,10.860162332466707,0.13983766753329263,0.13983766753329263,10-20
0.67,10.533333333333333,0.0,5,7.5,7.797968861901607,-0.297968861901607,0.297968861901607,0-10
2.73,7.716666666666667,0.0,2,9.5,9.70710170550585,-0.20710170550585083,0.20710170550585083,0-10
1.1,7.833333333333333,0.0,1,7.0,7.0380697616465575,-0.03806976164655751,0.03806976164655751,0-10
2.2,9.033333333333333,0.0,1,9.5,9.168109537995202,0.33189046200479844,0.33189046200479844,0-10
6.51,15.766666666666667,0.0,1,21.0,21.67335959715649,-0.673359597156491,0.673359597156491,20-40
3.16,16.95,0.0,1,14.5,13.880109020055684,0.6198909799443157,0.6198909799443157,10-20
0.9,8.583333333333334,0.0,1,7.0,7.021324174120062,-0.021324174120062267,0.021324174120062267,0-10
7.37,17.883333333333333,5.54,1,23.0,22.575191377222655,0.4248086227773449,0.4248086227773449,20-40
0.98,8.7,0.0,1,7.0,7.137209549157491,-0.1372095491574914,0.1372095491574914,0-10
1.34,12.483333333333333,0.0,1,9.0,9.357010901625817,-0.3570109016258165,0.3570109016258165,0-10
1.17,13.916666666666666,0.0,1,10.0,9.837909406361929,0.1620905936380712,0.1620905936380712,0-10
1.71,11.166666666666666,0.0,1,9.0,9.291341161036598,-0.29134116103659835,0.29134116103659835,0-10
1.2,15.716666666666667,0.0,1,10.5,10.654302906810083,-0.15430290681008252,0.15430290681008252,10-20
16.91,53.666666666666664,5.76,3,52.0,52.85227503908379,-0.8522750390837928,0.8522750390837928,40-60
18.22,49.733333333333334,5.54,6,52.0,51.83407115638292,0.16592884361708116,0.16592884361708116,40-60
0.63,2.95,0.0,1,4.5,4.444511273656019,0.05548872634398094,0.05548872634398094,0-10
2.26,14.116666666666667,0.0,1,11.0,11.201670080359257,-0.20167008035925704,0.20167008035925704,10-20
3.2,11.35,0.0,1,12.0,11.93412194246819,0.06587805753181009,0.06587805753181009,10-20
0.73,8.7,0.0,2,7.0,6.923196673160045,0.07680332683995506,0.07680332683995506,0-10
2.4,28.4,0.0,1,17.5,17.390006643403634,0.109993356596366,0.109993356596366,10-20
4.2,19.8,0.0,1,17.0,16.591206055905914,0.40879394409408576,0.40879394409408576,10-20
14.2,54.2,0.0,1,49.5,49.60678358131422,-0.10678358131421817,0.10678358131421817,40-60
1.2,13.8,0.0,1,10.0,9.728721864208671,0.271278135791329,0.271278135791329,0-10
0.92,5.833333333333333,0.0,5,6.0,5.86425035244752,0.13574964755247976,0.13574964755247976,0-10
2.42,15.683333333333334,0.0,1,12.0,12.044491032808454,-0.04449103280845357,0.04449103280845357,10-20
3.63,39.93333333333333,0.0,1,25.0,23.83265010859215,1.1673498914078486,1.1673498914078486,20-40
1.38,5.216666666666667,0.0,3,6.0,6.411168861971581,-0.4111688619715812,0.4111688619715812,0-10
0.4,3.533333333333333,0.0,1,4.5,4.384229927531629,0.11577007246837123,0.11577007246837123,0-10
5.1,21.85,0.0,1,19.5,19.115411410676458,0.3845885893235419,0.3845885893235419,10-20
0.6,5.466666666666667,0.0,1,5.0,5.297437513158166,-0.29743751315816613,0.29743751315816613,0-10
4.0,26.283333333333335,0.0,2,19.5,18.92487251831275,0.5751274816872503,0.5751274816872503,10-20
10.6,41.4,5.54,1,36.5,35.861807457177406,0.6381925428225941,0.6381925428225941,20-40
9.6,17.2,0.0,1,27.5,27.861529413500772,-0.3615294135007723,0.3615294135007723,20-40
1.9,23.05,0.0,3,14.5,14.624941435725594,-0.12494143572559402,0.12494143572559402,10-20
0.44,1.8666666666666667,0.0,1,3.5,3.549044371275882,-0.049044371275881904,0.049044371275881904,0-10
11.3,34.483333333333334,5.76,1,37.5,35.347563107324234,2.152436892675766,2.152436892675766,20-40
0.9,4.95,0.0,1,5.5,5.476614130295674,0.023385869704325657,0.023385869704325657,0-10
2.4,18.2,0.0,1,13.5,13.090145528420528,0.40985447157947164,0.40985447157947164,10-20
0.8,4.716666666666667,0.0,1,5.5,5.27761891904115,0.22238108095884979,0.22238108095884979,0-10
4.0,14.066666666666666,0.0,1,14.5,14.493749551301972,0.006250448698027711,0.006250448698027711,10-20
9.92,16.2,0.0,1,29.0,28.422191957460246,0.577808042539754,0.577808042539754,20-40
5.78,17.666666666666668,0.0,1,19.0,19.3421074446355,-0.3421074446354986,0.3421074446354986,10-20
1.1,12.3,0.0,1,9.0,8.82157904217922,0.17842095782078005,0.17842095782078005,0-10
0.9,5.45,0.0,1,6.0,5.683150676102804,0.31684932389719567,0.31684932389719567,0-10
5.7,14.0,5.76,1,18.0,28.18824506189225,-10.18824506189225,10.18824506189225,10-20
8.2,34.36666666666667,5.76,1,30.0,28.971087438462966,1.0289125615370338,1.0289125615370338,20-40
2.1,11.366666666666667,0.0,1,10.0,9.756774930850105,0.2432250691498954,0.2432250691498954,0-10
1.81,11.1,0.0,1,9.5,9.330239522346787,0.16976047765321312,0.16976047765321312,0-10
1.34,3.15,0.0,1,5.5,5.4278021161820105,0.07219788381798953,0.07219788381798953,0-10
1.7,10.65,0.0,1,8.5,8.955237135803397,-0.4552371358033973,0.4552371358033973,0-10
0.84,12.116666666666667,0.0,2,8.5,8.64647000658144,-0.14647000658144016,0.14647000658144016,0-10
1.1,10.083333333333334,0.0,1,8.0,7.949438161606283,0.050561838393717196,0.050561838393717196,0-10
1.45,16.0,0.0,1,12.0,11.082731402787749,0.9172685972122512,0.9172685972122512,10-20
0.9,4.133333333333334,0.0,1,5.5,5.234097484028303,0.265902515971697,0.265902515971697,0-10
0.5,4.266666666666667,0.0,1,4.5,4.72603140535981,-0.2260314053598096,0.2260314053598096,0-10
1.92,9.25,0.0,2,9.0,8.778662643897512,0.22133735610248806,0.22133735610248806,0-10
2.03,14.95,0.0,2,11.5,11.154996806217675,0.34500319378232547,0.34500319378232547,10-20
0.7,6.0,0.0,1,5.5,5.687047072482597,-0.18704707248259744,0.18704707248259744,0-10
0.84,5.266666666666667,0.0,6,5.5,5.502789981859483,-0.002789981859483426,0.002789981859483426,0-10
1.3,6.366666666666666,0.0,1,6.5,6.661260449275765,-0.16126044927576544,0.16126044927576544,0-10
0.8,8.85,0.0,1,7.0,7.048171608986975,-0.04817160898697459,0.04817160898697459,0-10
1.29,5.716666666666667,0.0,1,7.0,6.360764343648701,0.6392356563512989,0.6392356563512989,0-10
3.02,16.683333333333334,0.0,1,13.5,13.280348116856256,0.21965188314374373,0.21965188314374373,10-20
0.9,4.983333333333333,0.0,1,5.5,5.4933424235432256,0.00665757645677445,0.00665757645677445,0-10
0.77,5.416666666666667,0.0,1,5.5,5.49869090898504,0.0013090910149600177,0.0013090910149600177,0-10
8.02,22.7,0.0,1,25.5,26.021547883589225,-0.5215478835892249,0.5215478835892249,20-40
1.2,10.9,0.0,3,8.5,8.49229336716595,0.007706632834050708,0.007706632834050708,0-10
1.95,11.483333333333333,0.0,1,10.0,9.685843092485815,0.31415690751418524,0.31415690751418524,0-10
1.49,9.183333333333334,0.0,6,8.0,8.006663350232595,-0.006663350232594567,0.006663350232594567,0-10
3.12,10.95,0.0,1,11.5,11.69562172192207,-0.19562172192206972,0.19562172192206972,10-20
0.32,3.7333333333333334,0.0,6,4.0,4.338108998270344,-0.3381089982703438,0.3381089982703438,0-10
3.4,20.083333333333332,0.0,1,16.5,15.21529905656554,1.2847009434344603,1.2847009434344603,10-20
2.29,9.816666666666666,0.0,1,10.0,9.749687795317344,0.2503122046826558,0.2503122046826558,0-10
19.66,52.166666666666664,5.76,1,52.0,52.081208470276934,-0.08120847027693401,0.08120847027693401,40-60
0.77,7.766666666666667,0.0,1,6.5,6.502114211748379,-0.0021142117483785583,0.0021142117483785583,0-10
0.7,6.116666666666666,0.0,1,6.0,5.704611288953525,0.295388711046475,0.295388711046475,0-10
1.6,5.433333333333334,0.0,1,6.5,6.919754955709596,-0.4197549557095961,0.4197549557095961,0-10
2.2,10.416666666666666,0.0,1,10.0,9.709440636285958,0.290559363714042,0.290559363714042,0-10
0.84,7.6,0.0,1,6.5,6.513392338142798,-0.013392338142797833,0.013392338142797833,0-10
1.04,15.35,0.0,1,10.5,10.229561520428435,0.2704384795715651,0.2704384795715651,10-20
1.13,11.05,0.0,1,8.5,8.367402014972978,0.13259798502702225,0.13259798502702225,0-10
1.39,9.666666666666666,0.0,5,8.0,8.113582667854374,-0.11358266785437365,0.11358266785437365,0-10
8.14,14.95,5.76,1,23.5,23.88787649429679,-0.3878764942967905,0.3878764942967905,20-40
7.3,14.683333333333334,0.0,1,22.0,22.0084870837309,-0.008487083730898348,0.008487083730898348,20-40
2.3,10.9,0.0,2,10.0,9.984060008400212,0.015939991599788428,0.015939991599788428,0-10
1.6,20.716666666666665,0.0,1,13.0,13.106085491252005,-0.10608549125200462,0.10608549125200462,10-20
0.8,8.9,0.0,1,7.5,7.061469619944666,0.43853038005533396,0.43853038005533396,0-10
1.49,8.083333333333334,0.0,1,7.5,7.522473242956435,-0.022473242956435158,0.022473242956435158,0-10
1.2,8.216666666666667,0.0,1,7.0,7.234661009577724,-0.2346610095777244,0.2346610095777244,0-10
1.18,26.7,0.0,1,15.5,16.259631038471575,-0.759631038471575,0.759631038471575,10-20
1.8,15.083333333333334,0.0,1,11.5,10.901853989052746,0.5981460109472536,0.5981460109472536,10-20
5.3,22.066666666666666,0.0,3,19.5,19.527590992760533,-0.02759099276053334,0.02759099276053334,10-20
3.11,30.166666666666668,0.0,1,19.0,18.88600682210142,0.11399317789857832,0.11399317789857832,10-20
1.4,6.716666666666667,0.0,1,6.5,7.04409545371422,-0.5440954537142204,0.5440954537142204,0-10
1.53,12.533333333333333,0.0,1,9.5,9.5345459595088,-0.03454595950879913,0.03454595950879913,0-10
9.9,20.35,5.76,1,28.5,29.012727865591994,-0.5127278655919945,0.5127278655919945,20-40
1.3,8.5,0.0,1,7.5,7.443616323145141,0.05638367685485868,0.05638367685485868,0-10
2.1,10.333333333333334,0.0,4,9.5,9.528526317869716,-0.02852631786971571,0.02852631786971571,0-10
2.19,13.683333333333334,0.0,5,11.0,10.85349846269566,0.14650153730434035,0.14650153730434035,10-20
1.0,15.433333333333334,0.0,1,10.0,10.257750780688225,-0.2577507806882249,0.2577507806882249,0-10
1.0,11.166666666666666,0.0,1,8.5,8.40015292149193,0.09984707850806984,0.09984707850806984,0-10
5.7,16.966666666666665,0.0,1,19.0,18.856227088688236,0.14377291131176406,0.14377291131176406,10-20
4.03,15.266666666666667,0.0,1,14.5,14.859171130280528,-0.3591711302805276,0.3591711302805276,10-20
0.6,3.85,0.0,2,5.0,4.612228790218321,0.387771209781679,0.387771209781679,0-10
3.87,15.75,0.0,5,14.0,14.696400736692139,-0.696400736692139,0.696400736692139,10-20
1.7,21.383333333333333,0.0,2,14.0,13.726395117012222,0.27360488298777774,0.27360488298777774,10-20
3.0,20.733333333333334,0.0,1,15.0,14.942764437122298,0.05723556287770215,0.05723556287770215,10-20
1.29,5.233333333333333,0.0,1,6.0,6.216892044732749,-0.2168920447327487,0.2168920447327487,0-10
1.84,8.266666666666667,0.0,1,8.5,8.170265700330633,0.32973429966936685,0.32973429966936685,0-10
3.13,13.8,0.0,1,13.0,12.543662110202145,0.4563378897978545,0.4563378897978545,10-20
1.9,17.483333333333334,0.0,1,12.0,11.997035981531177,0.002964018468823326,0.002964018468823326,10-20
1.2,6.516666666666667,0.0,1,6.5,6.562659442037528,-0.06265944203752838,0.06265944203752838,0-10
2.61,12.25,0.0,3,10.5,10.919850508775797,-0.4198505087757969,0.4198505087757969,10-20
1.3,20.0,0.0,1,12.5,12.685679137298905,-0.18567913729890506,0.18567913729890506,10-20
1.8,10.533333333333333,0.0,1,9.5,9.07455867968312,0.42544132031687987,0.42544132031687987,0-10
1.6,10.966666666666667,0.0,1,9.0,8.855781300438018,0.14421869956198208,0.14421869956198208,0-10
1.32,4.966666666666667,0.0,2,6.0,6.093882347858813,-0.09388234785881266,0.09388234785881266,0-10
2.95,16.183333333333334,0.0,1,13.0,13.10520970035371,-0.10520970035370958,0.10520970035370958,10-20
10.2,49.0,0.0,1,39.5,38.383918529634634,1.1160814703653656,1.1160814703653656,20-40
4.21,12.833333333333334,0.0,1,14.5,14.266257211848375,0.2337427881516252,0.2337427881516252,10-20
2.66,12.983333333333333,0.0,1,11.5,11.404423266294256,0.09557673370574449,0.09557673370574449,10-20
3.44,17.35,0.0,1,15.0,17.127661995402196,-2.127661995402196,2.127661995402196,10-20
17.7,48.0,5.54,2,52.0,51.962877815139656,0.03712218486034402,0.03712218486034402,40-60
2.39,12.316666666666666,0.0,2,11.0,10.750994789381538,0.2490052106184617,0.2490052106184617,10-20
3.6,15.933333333333334,0.0,1,15.0,14.213686007751008,0.7863139922489921,0.7863139922489921,10-20
0.8,5.133333333333334,0.0,1,5.5,5.418792318323815,0.08120768167618486,0.08120768167618486,0-10
2.74,24.316666666666666,0.0,1,16.0,16.27349302777593,-0.2734930277759311,0.2734930277759311,10-20
1.26,18.4,0.0,1,12.0,11.869791709260403,0.1302082907395974,0.1302082907395974,10-20
1.6,32.083333333333336,0.0,1,19.0,19.402896154119226,-0.40289615411922597,0.40289615411922597,10-20
21.4,46.93333333333333,0.0,1,52.0,54.34959370527712,-2.3495937052771225,2.3495937052771225,40-60
1.5,15.283333333333333,0.0,1,11.0,10.804339711918889,0.19566028808111113,0.19566028808111113,10-20
1.36,4.133333333333334,0.0,2,6.0,5.960188834956422,0.03981116504357818,0.03981116504357818,0-10
2.22,8.833333333333334,0.0,2,9.0,9.17992758546533,-0.1799275854653306,0.1799275854653306,0-10
1.84,27.933333333333334,0.0,1,17.0,16.985568690456418,0.01443130954358196,0.01443130954358196,10-20
28.23,49.75,5.76,1,52.0,54.633116883116884,-2.633116883116884,2.633116883116884,40-60
1.0,7.0,0.0,1,6.5,6.497903583319087,0.0020964166809127605,0.0020964166809127605,0-10
2.6,12.133333333333333,0.0,1,11.0,10.918809457258535,0.08119054274146542,0.08119054274146542,10-20
3.5,15.416666666666666,0.0,1,14.0,13.95198160319347,0.04801839680652975,0.04801839680652975,10-20
1.36,9.2,0.0,1,8.0,7.817209103879416,0.18279089612058375,0.18279089612058375,0-10
2.25,9.866666666666667,0.0,1,9.5,9.618299748702336,-0.11829974870233606,0.11829974870233606,0-10
4.31,19.65,0.0,1,17.5,16.802947053260464,0.6970529467395359,0.6970529467395359,10-20
0.6,3.0833333333333335,0.0,1,4.5,4.4510271824384136,0.048972817561586446,0.048972817561586446,0-10
2.4,17.366666666666667,0.0,1,11.0,12.710444222830379,-1.710444222830379,1.710444222830379,10-20
1.38,11.833333333333334,0.0,1,9.0,9.015163778465809,-0.01516377846580852,0.01516377846580852,0-10
0.4,1.2333333333333334,0.0,1,3.5,3.4570354432246457,0.04296455677535427,0.04296455677535427,0-10
1.1,5.966666666666667,0.0,1,6.5,6.226002159570092,0.2739978404299084,0.2739978404299084,0-10
1.26,4.7,0.0,1,6.0,5.9481342844335945,0.05186571556640551,0.05186571556640551,0-10
0.7,6.483333333333333,0.0,2,6.0,5.9171845238989995,0.08281547610100048,0.08281547610100048,0-10
1.4,12.783333333333333,0.0,5,9.5,9.497096790608927,0.002903209391073247,0.002903209391073247,0-10
0.9,7.9,0.0,1,7.0,6.716003847885119,0.28399615211488083,0.28399615211488083,0-10
2.65,21.733333333333334,0.0,2,15.0,14.837488604208469,0.1625113957915314,0.1625113957915314,10-20
